"Rank","Player","Team","Position","Points","Games","Avg"
"473","Patrick Laird","MIA","RB","12.0","14","0.9"
"475","Chris Hogan","NYJ","WR","11.8","5","2.4"
"476","Troymaine Pope","LAC","RB","11.8","5","2.4"
"477","Taylor Heinicke","WAS","QB","11.7","1","11.7"
"478","Dante Pettis","Multi","WR","11.6","7","1.7"
"479","Tarik Cohen","CHI","RB","11.5","3","3.8"
"480","J.J. Taylor","NE","RB","11.4","6","1.9"
"481","Kaden Smith","NYG","TE","11.2","15","0.8"
"482","Blake Bell","DAL","TE","11.2","13","0.9"
"483","Javon Wims","CHI","WR","11.0","13","0.9"
"483","Virgil Green","LAC","TE","11.0","6","1.8"
"485","Jamal Agnew","DET","WR","10.9","7","1.6"
"486","Alex Erickson","CIN","WR","10.6","16","0.7"
"487","Stephen Anderson","LAC","TE","10.6","12","0.9"
"487","Josh Hill","NO","TE","10.6","11","1.0"
"487","Lil'Jordan Humphrey","NO","WR","10.6","3","3.5"
"490","Diontae Spencer","DEN","WR","10.5","11","1.0"
"490","J.J. Arcega-Whiteside","PHI","WR","10.5","7","1.5"
"492","C.J. Board","NYG","WR","10.4","12","0.9"
"493","Matt Barkley","BUF","QB","10.3","4","2.6"
"494","Kai Forbath","LAR","K","10.0","2","5.0"
"495","Devin Asiasi","NE","TE","9.9","8","1.2"
"495","Vance McDonald","PIT","TE","9.9","11","0.9"
"497","Jakob Johnson","NE","RB","9.5","12","0.8"
"498","Artavis Pierce","CHI","RB","9.4","4","2.4"
"499","Saquon Barkley","NYG","RB","9.4","2","4.7"
"499","Justin Watson","TB","WR","9.4","10","0.9"
"501","Trace McSorley","BAL","QB","9.3","2","4.7"
"502","Austin Mack","NYG","WR","9.1","7","1.3"
"503","Tyrod Taylor","LAC","QB","9.0","2","4.5"
"504","Joe Reed","LAC","WR","8.9","11","0.8"
"505","Tevin Coleman","SF","RB","8.7","7","1.2"
"505","Chris Streveler","ARI","QB","8.7","4","2.2"
"507","Parris Campbell","IND","WR","8.7","2","4.4"
"507","Austin Carr","NO","WR","8.7","6","1.5"
"509","Ryan Griffin","NYJ","TE","8.6","13","0.7"
"509","Dominique Dafney","GB","TE","8.6","3","2.9"
"509","Trent Taylor","SF","WR","8.6","12","0.7"
"512","Jake Kumerow","BUF","WR","8.2","2","4.1"
"513","Patrick Ricard","BAL","RB","8.0","13","0.6"
"513","Justice Hill","BAL","RB","8.0","11","0.7"
"515","C.J. Prosise","HOU","RB","7.7","10","0.8"
"516","Reggie Gilliam","BUF","RB","7.6","9","0.8"
"517","Jaylen Samuels","PIT","RB","7.4","12","0.6"
"518","Pharoh Cooper","CAR","WR","7.3","15","0.5"
"519","Anthony Sherman","KC","RB","7.3","8","0.9"
"520","Jonathan Ward","ARI","RB","7.1","10","0.7"
"521","Ben DiNucci","DAL","QB","7.0","3","2.3"
"522","Colin Thompson","CAR","TE","6.7","10","0.7"
"522","Buddy Howell","HOU","RB","6.7","10","0.7"
"524","Keith Smith","ATL","RB","6.6","15","0.4"
"525","Courtland Sutton","DEN","WR","6.6","1","6.6"
"526","Ashton Dulin","IND","WR","6.4","12","0.5"
"527","Damion Ratley","NYG","WR","6.3","5","1.3"
"527","Luke Stocker","ATL","TE","6.3","14","0.5"
"527","Jordan Thomas","Multi","TE","6.3","5","1.3"
"527","Tyrie Cleveland","DEN","WR","6.3","9","0.7"
"527","Jason Croom","PHI","TE","6.3","3","2.1"
"532","Ja'Marcus Bradley","CLE","WR","6.0","2","3.0"
"532","Steven Mitchell Jr.","HOU","WR","6.0","4","1.5"
"534","Jaydon Mickens","TB","WR","5.8","10","0.6"
"535","Theo Riddick","LV","RB","5.7","5","1.1"
"536","Marlon Mack","IND","RB","5.6","1","5.6"
"537","Cethan Carter","CIN","TE","5.3","13","0.4"
"537","Nick Westbrook-Ikhine","TEN","WR","5.3","11","0.5"
"539","Johnny Mundt","LAR","TE","5.3","11","0.5"
"539","K.J. Hill Jr.","LAC","WR","5.3","14","0.4"
"541","Chris Manhertz","CAR","TE","5.2","12","0.4"
"542","Isaiah Zuber","NE","WR","5.0","4","1.3"
"542","Dontrell Hilliard","Multi","RB","5.0","6","0.8"
"542","Trent Sherfield","ARI","WR","5.0","12","0.4"
"545","Trenton Cannon","CAR","RB","4.9","12","0.4"
"546","Michael Burton","NO","RB","4.6","12","0.4"
"546","Robert Griffin III","BAL","QB","4.6","4","1.2"
"546","Levine Toilolo","NYG","TE","4.6","15","0.3"
"549","Demetrius Harris","CHI","TE","4.5","12","0.4"
"550","Hunter Bryant","DET","TE","4.4","4","1.1"
"551","Nick Keizer","KC","TE","4.3","13","0.3"
"551","Devine Ozigbo","JAC","RB","4.3","6","0.7"
"553","River Cracraft","SF","WR","4.1","6","0.7"
"554","Tanner Hudson","TB","TE","4.1","8","0.5"
"555","Elliott Fry","ATL","K","4.0","1","4.0"
"555","Jonathan Brown","JAC","K","4.0","1","4.0"
"555","Ted Ginn Jr.","CHI","WR","4.0","5","0.8"
"558","Khari Blasingame","TEN","RB","3.9","11","0.4"
"558","Riley Ridley","CHI","WR","3.9","3","1.3"
"558","Juwan Johnson","NO","WR","3.9","6","0.7"
"561","Robert Foster","WAS","WR","3.7","3","1.2"
"562","Deon Yelder","KC","TE","3.6","11","0.3"
"563","Brandon Zylstra","CAR","WR","3.6","11","0.3"
"563","Charlie Woerner","SF","TE","3.6","11","0.3"
"565","Elijhaa Penny","NYG","RB","3.5","13","0.3"
"566","Lawrence Cager","NYJ","WR","3.5","2","1.8"
"566","Kahale Warring","HOU","TE","3.5","6","0.6"
"566","Terry Godwin","JAC","WR","3.5","2","1.8"
"569","Rashaad Penny","SEA","RB","3.4","3","1.1"
"570","Bo Scarbrough","SEA","RB","3.1","1","3.1"
"570","Stephen Carlson","CLE","TE","3.1","12","0.3"
"570","Seth Roberts","CAR","WR","3.1","7","0.4"
"570","Daniel Brown","NYJ","TE","3.1","13","0.2"
"574","Ben Ellefson","JAC","TE","3.0","5","0.6"
"574","Brian Hoyer","NE","QB","3.0","1","3.0"
"574","Austin Walter","SF","RB","3.0","3","1.0"
"577","Tyler Huntley","BAL","QB","2.9","2","1.5"
"578","David Blough","DET","QB","2.8","1","2.8"
"578","Josh Malone","NYJ","WR","2.8","4","0.7"
"580","Alex Armah","CAR","RB","2.7","13","0.2"
"581","Darrius Shepherd","GB","WR","2.6","8","0.3"
"582","Antonio Gandy-Golden","WAS","WR","2.5","6","0.4"
"582","Jaeden Graham","ATL","TE","2.5","13","0.2"
"584","Rico Dowdle","DAL","RB","2.4","11","0.2"
"585","Tommy Stevens","CAR","QB","2.4","1","2.4"
"585","Jameis Winston","NO","QB","2.4","3","0.8"
"587","Daurice Fountain","IND","WR","2.3","4","0.6"
"588","Penny Hart","SEA","WR","2.2","9","0.2"
"589","Joshua Dobbs","PIT","QB","2.1","1","2.1"
"590","Antonio Callaway","MIA","WR","2.0","4","0.5"
"590","Stephen Hauschka","JAC","K","2.0","1","2.0"
"592","Tommylee Lewis","NO","WR","1.9","5","0.4"
"592","Jason Huntley","PHI","RB","1.9","5","0.4"
"594","Nathan Peterman","LV","QB","1.9","1","1.9"
"594","Donte Moncrief","NE","WR","1.9","6","0.3"
"594","Deontay Burnett","PHI","WR","1.9","2","1.0"
"597","Case Keenum","CLE","QB","1.8","2","0.9"
"598","Andy Janovich","CLE","RB","1.7","11","0.2"
"599","John Ross","CIN","WR","1.7","3","0.6"
"600","LeVante Bellamy","DEN","RB","1.6","5","0.3"
"600","Eric Saubert","JAC","TE","1.6","7","0.2"
"600","Dalton Keene","NE","TE","1.6","5","0.3"
"600","Scottie Phillips","HOU","RB","1.6","4","0.4"
"600","Colby Parkinson","SEA","TE","1.6","1","1.6"
"600","Jaleel Scott","NYJ","WR","1.6","1","1.6"
"606","Dwayne Washington","NO","RB","1.5","10","0.2"
"607","Derek Carrier","LV","TE","1.4","12","0.1"
"607","James Proche","BAL","WR","1.4","14","0.1"
"609","Logan Woodside","TEN","QB","1.3","5","0.3"
"609","Tony Jones Jr.","NO","RB","1.3","1","1.3"
"609","Vyncint Smith","NYJ","WR","1.3","5","0.3"
"609","Keith Kirkwood","CAR","WR","1.3","1","1.3"
"613","Blake Jarwin","DAL","TE","1.2","1","1.2"
"613","Josiah Deguara","GB","TE","1.2","2","0.6"
"613","Cody Hollister","TEN","WR","1.2","1","1.2"
"613","Luke Willson","Multi","TE","1.2","6","0.2"
"617","Marcus Kemp","Multi","WR","1.1","6","0.2"
"617","Geno Smith","SEA","QB","1.1","1","1.1"
"617","Bennie Fowler III","NO","WR","1.1","5","0.2"
"620","Gehrig Dieter","KC","WR","1.0","2","0.5"
"620","Temarrick Hemingway","WAS","TE","1.0","4","0.3"
"620","Brandon Wright","JAC","K","1.0","1","1.0"
"620","Taylor Russolino","DEN","K","1.0","1","1.0"
"624","D.J. Foster","ARI","RB","0.9","8","0.1"
"624","Senorise Perry","TEN","RB","0.9","5","0.2"
"626","Chandler Cox","MIA","RB","0.9","6","0.2"
"627","Dexter Williams","GB","RB","0.8","3","0.3"
"627","AJ McCarron","HOU","QB","0.8","2","0.4"
"629","Tyler Bray","CHI","QB","0.7","1","0.7"
"629","Craig Reynolds","JAC","RB","0.7","1","0.7"
"631","John Lovett","GB","QB","0.6","7","0.1"
"631","Cullen Gillaspia","HOU","RB","0.6","7","0.1"
"631","Jeremy Sprinkle","WAS","TE","0.6","12","0.1"
"631","Brandon Dillon","MIN","TE","0.6","1","0.6"
"631","Lamar Miller","CHI","RB","0.6","1","0.6"
"631","Jonathan Williams","DET","RB","0.6","2","0.3"
"637","Jake Butt","DEN","TE","0.5","5","0.1"
"637","Trevon Wesco","NYJ","TE","0.5","10","0.1"
"637","Trenton Irwin","CIN","WR","0.5","1","0.5"
"640","Tony Brooks-James","ATL","RB","0.4","1","0.4"
"641","Qadree Ollison","ATL","RB","0.3","2","0.2"
"641","JoJo Natson","CLE","WR","0.3","3","0.1"
"641","Isaac Nauta","DET","TE","0.3","3","0.1"
"644","Bruce Miller","JAC","TE","0.2","8","0.0"
"644","Marcus Baugh","WAS","TE","0.2","6","0.0"
"646","Brycen Hopkins","LAR","TE","0.0","1","0.0"
"646","Juwann Winfree","GB","WR","0.0","1","0.0"
"646","Marken Michel","CAR","WR","0.0","1","0.0"
"646","Isaiah Coulter","HOU","WR","0.0","1","0.0"
"646","Sewo Olonilua","DAL","RB","0.0","2","0.0"
"646","Joe Webb III","NYG","QB","0.0","1","0.0"
"646","Tavon Austin","GB","WR","0.0","4","0.0"
"646","Kevin Rader","PIT","TE","0.0","1","0.0"
"646","Chris Rowland","ATL","WR","0.0","2","0.0"
"646","Caleb Wilson","PHI","TE","0.0","2","0.0"
"646","Chris Myarick","MIA","TE","0.0","1","0.0"
"646","Derrick Willies","CLE","WR","0.0","1","0.0"
"646","Seth DeValve","ARI","TE","0.0","2","0.0"
"646","Javon Leake","WAS","RB","0.0","1","0.0"
"646","Jake Bargas","MIN","TE","0.0","1","0.0"
"646","Jordan Matthews","SF","WR","0.0","1","0.0"
"646","Stanley Morgan Jr.","CIN","WR","0.0","4","0.0"
"646","Trey Quinn","JAC","WR","0.0","1","0.0"
"646","Matt Sokol","LAC","TE","0.0","1","0.0"
"646","Darius Bradwell","LAC","RB","0.0","2","0.0"
"646","Mike White","NYJ","QB","0.0","1","0.0"
"646","Quinton Bell","TB","WR","0.0","5","0.0"
"646","Mason Schreck","CIN","TE","0.0","9","0.0"
"646","Kenjon Barner","TB","RB","0.0","6","0.0"
"646","Derek Watt","PIT","RB","0.0","9","0.0"
"646","Cyril Grayson Jr.","TB","WR","0.0","3","0.0"
"646","Farrod Green","IND","TE","0.0","1","0.0"
"646","Sean McKeon","DAL","TE","0.0","8","0.0"
"646","Noah Togiai","IND","TE","0.0","3","0.0"
"646","Andrew Beck","DEN","TE","0.0","6","0.0"
"646","Beau Brinkley","TEN","TE","0.0","5","0.0"
"646","Dan Chisena","MIN","WR","0.0","12","0.0"
"646","K.J. Osborn","MIN","WR","0.0","9","0.0"
"646","Malik Turner","DAL","WR","0.0","5","0.0"
"646","Johnny Holton","NYG","WR","0.0","1","0.0"
"646","Xavier Jones","LAR","RB","0.0","9","0.0"
"646","Nathan Cottrell","JAC","RB","0.0","8","0.0"
"646","Clark Harris","CIN","TE","0.0","10","0.0"
"646","Justin Hardee","NO","WR","0.0","10","0.0"
"646","Tajae Sharpe","MIN","WR","0.0","4","0.0"
"646","Kyle Nelson","SF","TE","0.0","3","0.0"
"646","Taiwan Jones","BUF","RB","0.0","11","0.0"
"646","Eric Tomlinson","Multi","TE","0.0","4","0.0"
"646","Matthew Slater","NE","WR","0.0","11","0.0"
"646","J.P. Holtz","CHI","TE","0.0","14","0.0"
"646","Antony Auclair","TB","TE","0.0","2","0.0"
"646","Tyler Davis","JAC","TE","0.0","4","0.0"
"646","Raymond Calais","LAR","RB","0.0","4","0.0"
"646","Matt Cole","SF","WR","0.0","1","0.0"
"646","Rashod Berry","NE","TE","0.0","3","0.0"
"646","Chris Moore","BAL","WR","0.0","3","0.0"
"646","Stephen Sullivan","SEA","TE","0.0","1","0.0"
"646","Brandin Bryant","BUF","RB","0.0","1","0.0"
"646","Alex Bachman","NYG","WR","0.0","1","0.0"
"646","Jeff Badet","WAS","WR","0.0","2","0.0"
"646","Duke Williams","BUF","WR","0.0","1","0.0"
"646","Easton Stick","LAC","QB","0.0","1","0.0"
"646","Hakeem Butler","PHI","WR","0.0","2","0.0"
"646","Deante Burton","DAL","WR","0.0","3","0.0"
"646","Taywan Taylor","CLE","WR","0.0","2","0.0"
"646","Deon Cain","PIT","WR","0.0","1","0.0"
"646","Daniel Helm","SF","TE","0.0","2","0.0"
"646","Ricky Seals-Jones","KC","TE","0.0","2","0.0"
"646","Jeremy Cox","DEN","RB","0.0","3","0.0"
"646","Kevin White","SF","WR","0.0","2","0.0"
"646","Evan Baylis","ARI","TE","0.0","3","0.0"
"646","Trey Edmunds","PIT","RB","0.0","3","0.0"
"646","Reggie Begelton","GB","WR","0.0","1","0.0"
"646","Jason Moore","LAC","WR","0.0","1","0.0"
"646","Keelan Doss","LV","WR","0.0","1","0.0"
"646","Garrett Griffin","NO","TE","0.0","2","0.0"
"717","Matt Schaub","ATL","QB","-0.4","1","-0.4"
"718","Nate Sudfeld","PHI","QB","-0.5","1","-0.5"
"719","Kendall Hinton","DEN","WR","-0.8","1","-0.8"
"720","Tim Boyle","GB","QB","-0.9","8","-0.1"
"721","Andre Roberts","BUF","WR","-0.9","15","-0.1"
"722","Adrian Killins Jr.","PHI","RB","-1.0","1","-1.0"
"723","DeAndre Carter","Multi","WR","-1.2","13","-0.1"
"724","Dede Westbrook","JAC","WR","-1.6","2","-0.8"
"725","Nsimba Webster","LAR","WR","-2.0","16","-0.1"
"725","Dwayne Harris","CHI","WR","-2.0","3","-0.7"
"727","Ty Long","LAC","K","-2.8","16","-0.2"
""
""
